"";"child_id";"db_dob";"mobile_dob";"pabiq_dob_1";"pabiq_dob_2";"pabiq_dob_3";"pabiq_dob_4";"pabiq_dob_5";"pabiq_dob_6";"pabiq_dob_7";"pabiq_dob_8";"pabiq_dob_9";"pabiq_dob_10";"cdi_dob_1";"cdi_dob_2";"dob";"created_at";"updated_at";"age_at_study_entry"
"2805";"3904";2020-09-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-09-03;2021-11-03 18:28:59;2021-11-03 18:47:51;14
"2806";"3905";2020-04-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-04-03;2021-11-03 18:29:14;2021-11-03 18:29:25;19
"2807";"3906";2020-09-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-09-03;2021-11-03 18:29:42;2021-11-03 18:29:42;14
"2808";"3907";2021-05-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-05-03;2021-11-03 18:32:09;2021-11-03 18:32:25;6
"2809";"3908";2020-06-07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-06-07;2021-11-03 18:32:17;2021-11-07 10:08:29;16
"2810";"3909";2019-08-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-08-03;2021-11-03 18:32:53;2021-11-03 18:32:53;27
"2811";"3910";2020-11-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-11-03;2021-11-03 18:33:04;2021-11-03 18:33:04;12
"2812";"3911";2021-04-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-04-03;2021-11-03 18:33:18;2021-11-03 18:33:18;7
"2813";"3912";2021-03-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-03-03;2021-11-03 18:36:52;2021-11-03 18:36:52;8
"2814";"3913";2020-09-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-09-03;2021-11-03 18:37:50;2021-11-03 18:37:50;14
"2815";"3914";2021-05-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-05-03;2021-11-03 18:38:11;2021-11-03 18:38:11;6
"2816";"3915";2020-06-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-06-03;2021-11-03 18:38:35;2021-11-03 18:38:45;17
"2817";"3916";2021-01-26;2020-07-24;2020-07-24;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-07-24;NA;2020-07-24;2021-11-03 18:38:55;2022-04-26 13:08:53;15
"2818";"3917";2020-07-19;NA;2020-07-02;2020-07-02;NA;NA;NA;NA;NA;NA;NA;NA;2020-07-02;NA;2020-07-02;2021-11-03 18:39:18;2021-11-19 19:46:03;16
"2819";"3918";2021-03-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-03-03;2021-11-03 18:40:15;2021-11-03 18:40:29;8
"2820";"3919";2020-09-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-09-03;2021-11-03 18:41:13;2021-11-03 18:41:46;14
"2821";"3920";2021-06-03;NA;2021-05-22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-05-22;2021-11-03 18:41:55;2021-11-03 18:41:55;5
"2822";"3921";2021-08-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-08-03;2021-11-03 18:42:49;2021-11-03 18:42:49;3
"2823";"3922";2020-01-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-01-03;2021-11-03 18:42:54;2021-11-03 18:57:43;22
"2824";"3923";2021-10-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-10-03;2021-11-03 18:43:36;2021-11-03 18:44:27;1
"2825";"3924";2020-01-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-01-03;2021-11-03 18:44:04;2021-11-03 18:44:04;22
"2826";"3925";2019-05-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-05-03;2021-11-03 18:44:36;2021-11-03 18:44:48;30
"2827";"3926";2020-05-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-05-03;2021-11-03 18:45:59;2021-11-03 18:45:59;18
"2828";"3927";2021-07-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-07-03;2021-11-03 18:46:09;2021-11-03 18:46:09;4
"2829";"3928";2021-01-07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-01-07;2021-11-03 18:46:18;2021-11-07 18:03:14;9
"2830";"3929";2020-03-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-03-03;2021-11-03 18:46:39;2021-11-03 18:46:39;20
"2831";"3930";2020-09-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-09-03;2021-11-03 18:47:23;2021-11-03 18:47:36;14
"2832";"3931";2021-10-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-10-03;2021-11-03 18:47:37;2021-11-03 18:47:37;1
"2833";"3932";2020-08-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-08-03;2021-11-03 18:48:53;2021-11-03 18:48:53;15
"2834";"3933";2020-08-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-08-03;2021-11-03 18:49:18;2021-11-03 18:49:42;15
"2835";"3934";2021-05-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-05-03;2021-11-03 18:49:37;2021-11-03 18:49:37;6
"2836";"3935";2020-03-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-03-03;2021-11-03 18:50:03;2021-11-03 18:50:36;20
"2837";"3936";2021-03-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-03-03;2021-11-03 18:50:33;2021-11-03 18:51:00;8
"2838";"3937";2020-09-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-09-03;2021-11-03 18:52:06;2021-11-03 18:52:14;14
"2839";"3938";2020-12-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-12-03;2021-11-03 18:52:17;2021-11-03 18:52:33;11
"2840";"3939";2020-05-18;NA;2020-04-17;2020-04-17;NA;NA;NA;NA;NA;NA;NA;NA;2020-04-17;NA;2020-04-17;2021-11-03 18:52:57;2021-12-18 17:34:11;18
"2841";"3940";2021-02-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-02-03;2021-11-03 18:53:28;2021-11-03 18:53:35;9
"2842";"3941";2020-11-03;2020-11-04;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-11-03;2021-11-03 18:54:32;2021-11-03 19:05:43;12
"2843";"3942";2021-03-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-03-03;2021-11-03 18:54:38;2021-11-03 18:54:38;8
"2844";"3943";2021-09-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-09-03;2021-11-03 18:55:34;2021-11-03 18:55:34;2
"2845";"3944";2021-02-04;2021-02-04;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-02-04;2021-11-03 18:56:28;2023-02-04 20:15:33;8
"2846";"3945";2021-06-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-06-03;2021-11-03 18:56:29;2021-11-03 18:56:29;5
"2847";"3946";2020-08-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-08-03;2021-11-03 18:56:39;2021-11-03 18:56:39;15
"2848";"3947";2019-06-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-06-03;2021-11-03 18:59:15;2021-11-03 18:59:44;29
"2849";"3948";2020-04-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-04-03;2021-11-03 18:59:36;2021-11-03 19:05:52;19
"2850";"3949";2021-01-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-01-03;2021-11-03 19:00:49;2021-11-03 19:00:49;10
"2851";"3950";2021-05-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-05-03;2021-11-03 19:01:06;2021-11-03 19:01:06;6
"2852";"3951";2021-02-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-02-03;2021-11-03 19:01:08;2021-11-03 19:01:27;9
"2853";"3952";2020-08-06;NA;2020-06-21;2020-06-21;NA;NA;NA;NA;NA;NA;NA;NA;2020-06-21;NA;2020-06-21;2021-11-03 19:05:07;2021-12-06 12:26:18;16
"2854";"3953";2021-01-12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-01-12;2021-11-03 19:05:23;2022-04-12 17:18:03;9
"2855";"3954";2020-05-03;NA;2020-05-04;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-05-03;2021-11-03 19:06:24;2021-11-03 19:06:47;18
"2856";"3955";2020-07-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-07-03;2021-11-03 19:07:24;2021-11-03 19:07:24;16
"2857";"3956";2021-03-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-03-03;2021-11-03 19:09:21;2021-11-03 19:09:54;8
"2858";"3957";2020-04-03;NA;2020-04-09;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-04-03;2021-11-03 19:09:25;2021-11-03 19:09:25;19
"2859";"3958";2019-02-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-02-03;2021-11-03 19:09:49;2021-11-03 20:10:39;33
"2860";"3959";2020-07-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-07-03;2021-11-03 19:12:20;2021-11-03 19:12:20;16
"2861";"3960";2020-04-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-04-03;2021-11-03 19:12:42;2021-11-03 19:12:42;19
"2862";"3961";2020-10-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-10-03;2021-11-03 19:12:52;2021-11-03 19:12:52;13
"2863";"3962";2021-05-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-05-03;2021-11-03 19:13:13;2021-11-03 19:13:13;6
"2864";"3963";2020-08-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-08-03;2021-11-03 19:14:54;2021-11-03 19:14:54;15
"2865";"3964";2021-04-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-04-03;2021-11-03 19:15:41;2021-11-03 19:15:41;7
"2866";"3965";2021-01-17;NA;2020-11-20;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-11-20;NA;2020-11-20;2021-11-03 19:17:18;2021-12-17 08:33:22;11
"2867";"3966";2021-03-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-03-03;2021-11-03 19:17:39;2021-11-03 19:22:58;8
"2868";"3967";2020-08-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-08-03;2021-11-03 19:18:55;2021-11-03 19:18:55;15
"2869";"3968";2020-06-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-06-03;2021-11-03 19:19:00;2021-11-03 19:19:00;17
"2870";"3969";2021-03-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-03-03;2021-11-03 19:19:29;2021-11-03 19:19:29;8
"2871";"3970";2020-03-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-03-03;2021-11-03 19:19:48;2021-11-03 19:19:48;20
"2872";"3971";2020-07-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-07-03;2021-11-03 19:19:50;2021-11-03 19:20:05;16
"2873";"3972";2021-06-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-06-03;2021-11-03 19:20:31;2021-11-03 19:20:31;5
"2874";"3973";2020-02-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-02-03;2021-11-03 19:21:35;2021-11-03 19:21:35;21
"2875";"3974";2020-07-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-07-03;2021-11-03 19:21:57;2021-11-03 19:21:57;16
"2876";"3976";2020-05-06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-05-06;2021-11-03 19:23:02;2022-02-06 13:14:59;17
"2877";"3977";2020-08-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-08-03;2021-11-03 19:23:38;2021-11-03 19:23:38;15
"2878";"3978";2020-11-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-11-03;2021-11-03 19:24:33;2021-11-03 19:37:26;12
"2879";"3979";2020-02-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-02-03;2021-11-03 19:24:40;2021-11-03 19:24:40;21
"2880";"3980";2021-02-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-02-03;2021-11-03 19:24:50;2021-11-03 19:26:18;9
"2881";"3981";2020-09-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-09-03;2021-11-03 19:25:35;2021-11-03 19:25:35;14
"2882";"3982";2020-09-23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-09-23;2021-11-03 19:25:40;2021-12-23 11:51:07;13
"2883";"3983";2018-09-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2018-09-03;2021-11-03 19:26:08;2021-11-03 19:26:08;38
"2884";"3984";2021-02-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-02-03;2021-11-03 19:27:37;2021-11-03 19:27:52;9
"2885";"3985";2019-11-07;NA;2019-11-18;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-11-18;NA;2019-11-18;2021-11-03 19:29:04;2021-11-07 17:56:29;23
"2886";"3986";2020-06-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-06-03;2021-11-03 19:29:32;2021-11-03 19:53:28;17
"2887";"3987";2020-06-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-06-03;2021-11-03 19:29:34;2021-11-03 19:30:14;17
"2888";"3988";2021-11-04;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-11-04;2021-11-03 19:29:43;2022-02-04 19:33:28;-1
"2889";"3989";2019-08-11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-08-11;2021-11-03 19:30:22;2022-02-11 02:02:32;26
"2890";"3990";2021-06-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-06-03;2021-11-03 19:30:48;2021-11-03 19:30:55;5
"2891";"3991";2021-05-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-05-03;2021-11-03 19:31:02;2021-11-03 19:31:02;6
"2892";"3992";2020-09-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-09-03;2021-11-03 19:34:02;2021-11-03 19:34:02;14
"2893";"3993";2020-07-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-07-03;2021-11-03 19:34:30;2021-11-03 19:34:30;16
"2894";"3994";2021-06-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-06-03;2021-11-03 19:34:55;2021-11-03 19:34:55;5
"2895";"3995";2021-02-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-02-03;2021-11-03 19:35:13;2021-11-03 19:35:13;9
"2896";"3996";2021-07-11;2021-07-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-07-03;2021-11-03 19:35:20;2023-03-02 11:15:26;4
"2897";"3997";2021-05-03;NA;2021-05-06;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-05-06;NA;2021-05-06;2021-11-03 19:35:31;2021-11-03 19:35:31;5
"2898";"3998";2020-06-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-06-03;2021-11-03 19:35:39;2021-11-03 19:35:39;17
"2899";"3999";2020-05-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-05-03;2021-11-03 19:36:08;2021-11-03 19:37:30;18
"2900";"4";2016-07-15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2016-07-15;NA;NA;NA
"2901";"4000";2020-01-10;NA;2020-01-13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-01-10;2021-11-03 19:36:34;2021-11-10 18:37:03;21
"2902";"4001";2021-01-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-01-03;2021-11-03 19:36:52;2021-11-03 19:36:59;10
"2903";"4002";2020-02-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-02-03;2021-11-03 19:38:24;2021-11-03 19:39:15;21
"2904";"4003";2021-02-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-02-03;2021-11-03 19:38:46;2021-11-03 19:38:53;9
"2905";"4004";2020-09-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-09-03;2021-11-03 19:39:36;2021-11-03 19:48:45;14
"2906";"4005";2020-08-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-08-03;2021-11-03 19:40:02;2021-11-03 19:40:02;15
"2907";"4006";2020-05-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-05-03;2021-11-03 19:40:10;2021-11-03 19:40:10;18
"2908";"4007";2020-12-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-12-03;2021-11-03 19:41:14;2021-11-03 19:41:14;11
"2909";"4008";2020-08-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-08-03;2021-11-03 19:41:35;2021-11-03 19:41:44;15
"2910";"4009";2021-02-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-02-03;2021-11-03 19:42:04;2021-11-03 19:42:04;9
"2911";"4010";2021-07-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-07-03;2021-11-03 19:42:18;2021-11-03 19:42:18;4
"2912";"4011";2021-04-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-04-03;2021-11-03 19:42:32;2021-11-03 19:42:32;7
"2913";"4012";2020-06-03;NA;2020-06-01;2020-06-01;2020-06-01;2020-06-01;NA;NA;NA;NA;NA;NA;2020-06-01;NA;2020-06-01;2021-11-03 19:42:42;2021-11-03 19:42:42;17
"2914";"4013";2020-03-26;NA;2020-03-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-03-26;NA;2020-03-26;2021-11-03 19:42:48;2022-08-20 08:57:36;19
"2915";"4014";2020-01-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-01-03;2021-11-03 19:43:04;2021-11-03 19:43:04;22
"2916";"4015";2021-07-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-07-03;2021-11-03 19:43:43;2021-11-03 19:43:43;4
"2917";"4016";2019-06-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-06-03;2021-11-03 19:44:28;2021-11-03 19:44:28;29
"2918";"4018";2021-04-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-04-03;2021-11-03 19:45:29;2021-11-03 19:45:29;7
"2919";"4019";2020-07-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-07-03;2021-11-03 19:47:27;2021-11-03 19:47:39;16
"2920";"4020";2020-05-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-05-03;2021-11-03 19:47:58;2021-11-03 19:47:58;18
"2921";"4021";2021-01-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-01-03;2021-11-03 19:49:37;2021-11-03 19:49:37;10
"2922";"4022";2020-02-15;NA;2020-01-19;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-01-19;NA;2020-01-19;2021-11-03 19:51:04;2021-11-15 19:50:01;21
"2923";"4023";2021-01-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-01-03;2021-11-03 19:51:51;2021-11-03 19:51:51;10
"2924";"4024";2020-08-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-08-03;2021-11-03 19:52:03;2021-11-03 19:52:03;15
"2925";"4025";2017-05-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2017-05-03;2021-11-03 19:52:03;2021-11-03 19:52:19;54
"2926";"4026";2020-05-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-05-03;2021-11-03 19:52:38;2021-11-03 19:57:46;18
"2927";"4027";2020-08-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-08-03;2021-11-03 19:53:46;2021-11-03 19:53:46;15
"2928";"4028";2020-10-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-10-03;2021-11-03 19:54:18;2021-11-03 19:54:18;13
"2929";"4029";2020-04-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-04-03;2021-11-03 19:54:59;2021-11-03 19:55:53;19
"2930";"4030";2020-07-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-07-03;2021-11-03 19:55:08;2021-11-03 19:55:08;16
"2931";"4031";2020-04-03;NA;2020-04-03;2020-04-03;NA;NA;NA;NA;NA;NA;NA;NA;2020-04-03;NA;2020-04-03;2021-11-03 19:56:07;2021-11-03 19:56:15;19
"2932";"4032";2020-05-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-05-03;2021-11-03 19:56:33;2021-11-03 20:15:56;18
"2933";"4033";2021-08-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-08-03;2021-11-03 19:57:25;2021-11-03 19:57:25;3
"2934";"4034";2021-08-03;NA;2021-08-18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-08-03;2021-11-03 19:57:29;2021-11-03 19:57:29;3
"2935";"4035";2020-03-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-03-03;2021-11-03 19:57:47;2021-11-03 19:58:02;20
"2936";"4036";2020-06-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-06-03;2021-11-03 19:58:12;2021-11-03 19:58:12;17
"2937";"4037";2021-09-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-09-03;2021-11-03 19:58:44;2021-11-03 19:58:44;2
"2938";"4038";2020-02-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-02-03;2021-11-03 19:58:54;2021-11-03 19:59:03;21
"2939";"4039";2021-03-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-03-03;2021-11-03 20:00:17;2021-11-03 20:04:28;8
"2940";"4040";2020-12-04;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-12-04;2021-11-03 20:00:26;2021-11-04 20:02:43;10
"2941";"4041";2019-01-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-01-03;2021-11-03 20:00:50;2021-11-03 20:00:50;34
"2942";"4042";2020-07-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-07-03;2021-11-03 20:01:24;2021-11-03 20:01:28;16
"2943";"4043";2021-07-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-07-03;2021-11-03 20:01:27;2021-11-03 20:01:27;4
"2944";"4045";2020-01-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-01-03;2021-11-03 20:03:41;2021-11-03 20:05:31;22
"2945";"4046";2021-05-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-05-03;2021-11-03 20:06:01;2021-11-03 20:28:52;6
"2946";"4047";2020-12-03;2020-12-06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-12-03;2021-11-03 20:08:37;2021-11-03 20:08:37;11
"2947";"4048";2019-12-17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-12-17;2021-11-03 20:10:23;2022-03-17 17:38:56;22
"2948";"4049";2020-10-04;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-10-04;2021-11-03 20:10:34;2021-11-04 19:42:46;12
"2949";"4050";2020-08-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-08-03;2021-11-03 20:12:20;2021-11-03 20:12:20;15
"2950";"4051";2020-07-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-07-03;2021-11-03 20:12:59;2021-11-03 20:12:59;16
"2951";"4052";2021-06-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-06-03;2021-11-03 20:13:19;2021-11-03 20:13:31;5
"2952";"4053";2021-01-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-01-03;2021-11-03 20:14:51;2021-11-03 20:14:51;10
"2953";"4055";2020-07-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-07-03;2021-11-03 20:15:35;2021-11-03 20:15:52;16
"2954";"4056";2020-03-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-03-03;2021-11-03 20:15:45;2021-11-03 20:15:45;20
"2955";"4057";2021-05-03;NA;2021-05-12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-05-03;2021-11-03 20:16:43;2021-11-03 20:16:43;6
"2956";"4058";2019-10-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-10-03;2021-11-03 20:20:06;2021-11-03 20:28:30;25
"2957";"4059";2021-04-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-04-03;2021-11-03 20:20:10;2021-11-03 20:20:10;7
